section	source_file	source_sha256	freeze_id	stage	artifact_class	manuscript_placement	claim_ids	storage	path	size_bytes	sha256	evidence_commit	immutable_status	notes
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0289	Stage10D	governance_or_claim_file	supplement_or_limit	NA	local_git_worktree	results/stage10d_tech/STAGE10D_TECH_DECISION.md	919	9f9125322b11dbce05fc77ce1cccc013f133b151e42e4883d483bf1e95db1fc4	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0290	Stage10D	report_or_provenance	supplement_or_limit	NA	local_git_worktree	results/stage10d_tech/STAGE10D_TECH_DESIGN.md	5849	36e9b63fdeaecd9a2eba80232423323170f0f42746a70ce97ce93a993416c7ad	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0291	Stage10D	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10d_tech/STAGE10D_TECH_MAPPED_GENESET.tsv	5312	444fbc5d9ed9da975392cb8e5b2a23e183ec7463bb7bfce1eaed9d034bf34f64	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0292	Stage10D	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	361229	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0293	Stage10D	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10d_tech/STAGE10D_TECH_PRIMARY_SCORE_RESULTS.tsv	2106	72a2d5dc57228133fd79511448ad68f308b1a81e00fb2ebbfd3abad1645d5084	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0294	Stage10D	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10d_tech/STAGE10D_TECH_RUN_MANIFEST.tsv	4082	f424d0db37825c433b458673f5d8850a77c338a648ac03d10e6042b963c6a2fa	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0295	Stage10D	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10d_tech/STAGE10D_TECH_SENSITIVITY_RESULTS.tsv	14606	86231fbe9e27c1faa8b286cb34d5946bf10e47bae74bf34276008e14e14746e1	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0296	Stage10D	environment	reproducibility	NA	local_git_worktree	results/stage10d_tech/STAGE10D_TECH_SESSIONINFO.txt	5115	0f0c817426398aeefe93c1d64af3e00ab30ea90a0597588e3e26fadfbf0fcc34	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0297	Stage10D	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10d_tech/STAGE10D_TECH_SIMULATION_DESIGN.tsv	2696	7dbdc175b9218d8c37e4c5751bf7d0e7ed4a54956c2069a080d2fe2d72324e6a	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0298	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e/STAGE10E_ANALYSIS_READY_MANIFEST.tsv	345	a44994e09170e131c8cbd39d85a7a4c3f59f65a22e6aeb3170fe6fa702eff457	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0299	Stage10E	governance_or_claim_file	supplement_or_limit	NA	local_git_worktree	results/stage10e/STAGE10E_DECISION.md	1036	642b5debda611484ae94a6935c87800f06538e5579b9fbb8c320236f5befaab4	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0300	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e/STAGE10E_GENESET_INTEGRITY_CHECK.tsv	20599	097d1cc0009506a226348da1f05eca1d5744af99b38b79d008d3aa01cf8d7ab7	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0301	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e/STAGE10E_RAW_HASHES.tsv	3877	b31b54578cd192b8de7a82b23c0cf721e5a3972d84fe113527a972d5a688046a	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0302	Stage10E	report_or_provenance	supplement_or_limit	NA	local_git_worktree	results/stage10e_desc/STAGE10E_DESC_ANALYSIS_PLAN_LOCKED.md	5173	3c8c2f64565f51ba81de7dd105aa06924621c83099f5a3599c20967457820efc	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0303	Stage10E	tabular_result_or_audit	supplement_or_limit	CLM22	local_git_worktree	results/stage10e_desc/STAGE10E_DESC_CASE4_SCORES.tsv	632	92d69c9b669d7318ac719b0bc7f24b7c78caf4980217406cdf84a5e506a291cd	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0304	Stage10E	governance_or_claim_file	supplement_or_limit	NA	local_git_worktree	results/stage10e_desc/STAGE10E_DESC_CLAIM_LIMITS.md	626	1c0392630c730f34f4b19ea8a63a553f2d807537960e9355c9305492b45877c2	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0305	Stage10E	governance_or_claim_file	supplement_or_limit	NA	local_git_worktree	results/stage10e_desc/STAGE10E_DESC_DECISION.md	544	e65c0b5d8c835bddb76b1f39404d661cf248f429635cca13d30919a221cb443d	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0306	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_desc/STAGE10E_DESC_INPUT_LOCK.tsv	3206	62be3a14344494445213915a857b7376b85f51ef8456a9631ac3a654cb48b599	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0307	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_desc/STAGE10E_DESC_MAPPED_GENESET.tsv	6581	bcc4453941919bf4dbb63238eb63e6a5a01436d07f06f82607f40112b58ab19a	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0308	Stage10E	report_or_provenance	supplement_or_limit	NA	local_git_worktree	results/stage10e_desc/STAGE10E_DESC_RENDER_FIX.txt	135	762a25318ec9ce556f96fb103135722b1982e11c26cce0970a092b936ad0d5e2	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0309	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_desc/STAGE10E_DESC_RUN_MANIFEST.tsv	580	11eb92927844c5d36e85b916608c1749d18453239954ce8bb61e136b8d772476	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0310	Stage10E	tabular_result_or_audit	supplement_or_limit	CLM22	local_git_worktree	results/stage10e_desc/STAGE10E_DESC_SENSITIVITY.tsv	2213	ea2d6ddda8aa9c8ca4b9ade4b987625109bffb3e4acc918a0d0b75b89521b3e9	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0311	Stage10E	environment	reproducibility	NA	local_git_worktree	results/stage10e_desc/STAGE10E_DESC_SESSIONINFO.txt	5177	5bd40805f76fac3491c4c64244373a5721358051f5a91dc429402119136b33b6	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0312	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_desc/STAGE10E_DESC_SMOKE_TEST.tsv	316	019de84efbf4992c103784b362cd02a8ad4204bfeb8d46411b99ea592174b4cf	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0313	Stage10E	report_or_provenance	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_ACCEPTANCE.md	408	ffb0dae0f644d1cc5582d6d12164f633582b4947db4824bf2ab4c2fa8c5d078d	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0314	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_COORDINATE_AUDIT.tsv	937	ccdb17db81681436a95c8ef4c1c10818444becfbdb314663d822575911c0e9a5	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0315	Stage10E	governance_or_claim_file	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_DECISION.md	486	4a7f5e503cae6fa34a777829bf6f952e118d41bfe0c9bf6c8d8dc112bb8f871e	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0316	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_DENYLIST_AUDIT.tsv	5117	87a55009ea0fb1df2128834a256cb28531d2fc287ef0b03bdf530693218b8cfa	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0317	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_FAILURE_DIAGNOSIS.tsv	1954	d9c568c8d261597d48c621db8eeac153bad8e61ac3aa1305a2b64604406fff38	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0318	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_GENESET_INTEGRITY_CHECK.tsv	257	23a375133617cd2ed4b7b8a63cedc35115b43420e308606ad8218ca1e38b1c5f	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0319	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_GEOMETRIC_QC.tsv	1166	764b5c740c91e21042c6586caaae4ad55fbcd09b031998930354a81520f96dd0	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0320	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_HISTORY_BASELINE_SHA256.tsv	1790	f9c89f08077e22e9d85af8ef3feb044e31a29ef65dbc02f3a7751c7b67fef25d	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0321	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_INPUT_WHITELIST.tsv	4828	24e7d8f9650de237925063c4e1b95c56c063cb51c3be6a82dd3985645c4c320f	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0322	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_PATIENT_ELIGIBILITY.tsv	486	41628be12e550ffbce9be85ad0750463b812f029be527587f5ec664a840a897b	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0323	Stage10E	report_or_provenance	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_REMEDIATION_PLAN_LOCKED.md	7206	acac2b1693f725ddd7fa1ae70a66f1fde8f3aa8648612db30a4259cf9f8f6303	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0324	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_ROI_AGREEMENT.tsv	1176	33129538bc8a61f1ef7f564d581417be07317e17b63b142008a6ed4330e1abbd	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0325	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_RUNTIME.tsv	245	44a2d67c0d6f9edb670c50a9730cf9643a569726a287d0b067f6a160cdf94750	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0326	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_RUN_MANIFEST.tsv	859	880609df0eb3dd169f01cacad15dd8d6067f79f91d1a569613512c591980901f	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0327	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_SMOKE_TEST.tsv	157	c2ee66239ffc757a535d1e92449013a416cc82f86bc170584bb3767a8be8c7df	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0328	Stage10E	tabular_result_or_audit	supplement_or_limit	NA	local_git_worktree	results/stage10e_roi_remediation/STAGE10E_R_TRANSFORM_PARAMETERS.tsv	1613	ca54424a0be29d3ff773e8a08e2e21b6f06147fc07221eb9c8757673f4671ca2	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0329	Stage10F	report_or_provenance	supplement_or_limit	NA	local_git_worktree	results/stage10f/STAGE10F_SKIPPED.md	107	4ece7b6aeeb6963402b0a3520b0e560a7b0ba449c41d986029257648157e588d	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0330	Stage10FG	tabular_result_or_audit	supplement_or_limit	CLM07;CLM22	local_git_worktree	results/stage10fg/STAGE10FG_BRANCH_CLOSURE.tsv	1395	61af115edaf02747d1178ba0af9bb6337044c2e6028ea54e5c9e47700046d444	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0331	Stage10FG	governance_or_claim_file	supplement_or_limit	CLM07;CLM22	local_git_worktree	results/stage10fg/STAGE10FG_DECISION.md	1691	45627f30e14fc2ea442d4c8441c65f11b1b89e59037dc8d9d28a5ee5f4df8282	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0332	Stage10G	report_or_provenance	supplement_or_limit	NA	local_git_worktree	results/stage10g/STAGE10G_SKIPPED.md	285	17e75f8a1f4dda906277030dd5c5a340bac3f6978916686e557a60cdaa0caef3	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0333	Stage10H	governance_or_claim_file	main_or_governance	NA	local_git_worktree	results/stage10h/STAGE10H_ALIGNMENT_DECISION.md	1733	30a3b5b519a720c7147a9051231ab0061a88af44f3f935a1ee3b543a36f0a756	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0334	Stage10H	governance_or_claim_file	main_or_governance	NA	local_git_worktree	results/stage10h/STAGE10H_CLAIM_LADDER.md	3543	2b32117cd4ea65fd3b8b108e983cfbbb404b299c6685734060de7738498e2908	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0335	Stage10H	tabular_result_or_audit	main_or_governance	CLM11;CLM23	local_git_worktree	results/stage10h/STAGE10H_DATASET_INDEPENDENCE.tsv	4332	a92d8531ba78d572841509ef7431b4a4805850a17d6d83a25ac44c4da354980a	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
